GO.ID,Term,Annotated,Significant,Expected,classic
GO:0007049,cell cycle,3350,17,9.24,0.00920
GO:0034097,response to cytokine,650,6,1.79,0.00921
GO:0006163,purine nucleotide metabolic process,853,7,2.35,0.00926
GO:0019725,cellular homeostasis,1297,9,3.58,0.00941
GO:0031333,negative regulation of protein-containin...,299,4,0.83,0.00951
GO:0046395,carboxylic acid catabolic process,300,4,0.83,0.00962
GO:0016054,organic acid catabolic process,301,4,0.83,0.00972
GO:0010951,negative regulation of endopeptidase act...,303,4,0.84,0.00995
GO:0051495,positive regulation of cytoskeleton orga...,476,5,1.31,0.01027
GO:0010466,negative regulation of peptidase activit...,306,4,0.84,0.01028
GO:1901861,regulation of muscle tissue development,163,3,0.45,0.01045
GO:0010677,negative regulation of cellular carbohyd...,56,2,0.15,0.01052
GO:0007249,I-kappaB kinase/NF-kappaB signaling,311,4,0.86,0.01086
GO:0043137,DNA replication, removal of RNA primer,4,1,0.01,0.01099
GO:0006094,gluconeogenesis,58,2,0.16,0.01125
GO:0051172,negative regulation of nitrogen compound...,2599,14,7.17,0.01129
GO:1901135,carbohydrate derivative metabolic proces...,2076,12,5.73,0.01134
GO:0072521,purine-containing compound metabolic pro...,891,7,2.46,0.01157
GO:0070646,protein modification by small protein re...,317,4,0.87,0.01159
GO:0007600,sensory perception,895,7,2.47,0.01184
GO:0032502,developmental process,11053,41,30.5,0.01197
GO:0030204,chondroitin sulfate metabolic process,60,2,0.17,0.01200
GO:0009615,response to virus,496,5,1.37,0.01211
GO:0002831,regulation of response to biotic stimulu...,497,5,1.37,0.01221
GO:0010558,negative regulation of macromolecule bio...,1596,10,4.4,0.01231
GO:0048519,negative regulation of biological proces...,6764,28,18.66,0.01233
GO:0050654,chondroitin sulfate proteoglycan metabol...,61,2,0.17,0.01239
GO:0010629,negative regulation of gene expression,1357,9,3.74,0.01240
GO:1901361,organic cyclic compound catabolic proces...,695,6,1.92,0.01251
GO:0045879,negative regulation of smoothened signal...,62,2,0.17,0.01278
GO:0010648,negative regulation of cell communicatio...,1857,11,5.12,0.01291
GO:0023057,negative regulation of signaling,1858,11,5.13,0.01296
GO:0045912,negative regulation of carbohydrate meta...,63,2,0.17,0.01317
GO:0098609,cell-cell adhesion,1375,9,3.79,0.01342
GO:0033138,positive regulation of peptidyl-serine p...,179,3,0.49,0.01344
GO:0002221,pattern recognition receptor signaling p...,332,4,0.92,0.01353
GO:1902742,apoptotic process involved in developmen...,180,3,0.5,0.01364
GO:0033002,muscle cell proliferation,333,4,0.92,0.01367
GO:1902969,mitotic DNA replication,5,1,0.01,0.01372
GO:2000323,negative regulation of glucocorticoid re...,5,1,0.01,0.01372
GO:0051130,positive regulation of cellular componen...,1876,11,5.18,0.01385
GO:0043281,regulation of cysteine-type endopeptidas...,342,4,0.94,0.01493
GO:0021532,neural tube patterning,68,2,0.19,0.01523
GO:0030003,cellular cation homeostasis,944,7,2.6,0.01546
GO:0019319,hexose biosynthetic process,69,2,0.19,0.01566
GO:0006910,phagocytosis, recognition,191,3,0.53,0.01597
GO:0055065,metal ion homeostasis,952,7,2.63,0.01612
GO:2000116,regulation of cysteine-type endopeptidas...,353,4,0.97,0.01658
GO:0006873,cellular ion homeostasis,960,7,2.65,0.01680
GO:0031667,response to nutrient levels,544,5,1.5,0.01739
GO:0050886,endocrine process,73,2,0.2,0.01742
GO:0031401,positive regulation of protein modificat...,1199,8,3.31,0.01756
GO:0010769,regulation of cell morphogenesis involve...,200,3,0.55,0.01803
GO:0015969,guanosine tetraphosphate metabolic proce...,75,2,0.21,0.01832
GO:0051248,negative regulation of protein metabolic...,1210,8,3.34,0.01844
GO:0030574,collagen catabolic process,76,2,0.21,0.01879
GO:0009892,negative regulation of metabolic process,3332,16,9.19,0.01884
GO:0034220,ion transmembrane transport,1215,8,3.35,0.01886
GO:0099173,postsynapse organization,204,3,0.56,0.01899
GO:0006649,phospholipid transfer to membrane,7,1,0.02,0.01916
GO:0043132,NAD transport,7,1,0.02,0.01916
GO:0050847,progesterone receptor signaling pathway,7,1,0.02,0.01916
GO:2000322,regulation of glucocorticoid receptor si...,7,1,0.02,0.01916
GO:0031098,stress-activated protein kinase signalin...,560,5,1.55,0.01945
GO:0050776,regulation of immune response,990,7,2.73,0.01954
GO:0001824,blastocyst development,78,2,0.22,0.01972
GO:0010043,response to zinc ion,79,2,0.22,0.02020
GO:0033135,regulation of peptidyl-serine phosphoryl...,209,3,0.58,0.02023
GO:0065003,protein-containing complex assembly,2520,13,6.95,0.02023
GO:0030166,proteoglycan biosynthetic process,80,2,0.22,0.02068
GO:0044273,sulfur compound catabolic process,80,2,0.22,0.02068
GO:1901605,alpha-amino acid metabolic process,378,4,1.04,0.02073
GO:0030177,positive regulation of Wnt signaling pat...,211,3,0.58,0.02073
GO:0001503,ossification,572,5,1.58,0.02109
GO:0032731,positive regulation of interleukin-1 bet...,8,1,0.02,0.02187
GO:0032732,positive regulation of interleukin-1 pro...,8,1,0.02,0.02187
GO:0043504,mitochondrial DNA repair,8,1,0.02,0.02187
GO:0022407,regulation of cell-cell adhesion,578,5,1.59,0.02194
GO:0051099,positive regulation of binding,216,3,0.6,0.02204
GO:0046700,heterocycle catabolic process,579,5,1.6,0.02209
GO:0006027,glycosaminoglycan catabolic process,83,2,0.23,0.02216
GO:0050708,regulation of protein secretion,388,4,1.07,0.02256
GO:0050807,regulation of synapse organization,388,4,1.07,0.02256
GO:0050773,regulation of dendrite development,218,3,0.6,0.02257
GO:0046364,monosaccharide biosynthetic process,85,2,0.23,0.02316
GO:0045861,negative regulation of proteolysis,393,4,1.08,0.02351
GO:1901700,response to oxygen-containing compound,2304,12,6.36,0.02389
GO:0062014,negative regulation of small molecule me...,87,2,0.24,0.02418
GO:0044270,cellular nitrogen compound catabolic pro...,594,5,1.64,0.02433
GO:0009117,nucleotide metabolic process,1037,7,2.86,0.02443
GO:0014054,positive regulation of gamma-aminobutyri...,9,1,0.02,0.02457
GO:0045745,positive regulation of G protein-coupled...,9,1,0.02,0.02457
GO:0051901,positive regulation of mitochondrial dep...,9,1,0.02,0.02457
GO:0043434,response to peptide hormone,598,5,1.65,0.02495
GO:0006753,nucleoside phosphate metabolic process,1042,7,2.88,0.02499
GO:0008015,blood circulation,599,5,1.65,0.02511
GO:0003008,system process,2876,14,7.94,0.02517
GO:2001243,negative regulation of intrinsic apoptot...,90,2,0.25,0.02575
GO:1903532,positive regulation of secretion by cell,407,4,1.12,0.02629
GO:0003013,circulatory system process,609,5,1.68,0.02672
GO:0002764,immune response-regulating signaling pat...,611,5,1.69,0.02705
GO:0051258,protein polymerization,612,5,1.69,0.02721
GO:0000303,response to superoxide,10,1,0.03,0.02726
GO:0014052,regulation of gamma-aminobutyric acid se...,10,1,0.03,0.02726
GO:0005976,polysaccharide metabolic process,235,3,0.65,0.02738
GO:0006024,glycosaminoglycan biosynthetic process,94,2,0.26,0.02791
GO:0006023,aminoglycan biosynthetic process,95,2,0.26,0.02846
GO:0001558,regulation of cell growth,420,4,1.16,0.02905
GO:0048878,chemical homeostasis,1575,9,4.35,0.02937
GO:0014051,gamma-aminobutyric acid secretion,11,1,0.03,0.02994
GO:0015812,gamma-aminobutyric acid transport,11,1,0.03,0.02994
GO:0060766,negative regulation of androgen receptor...,11,1,0.03,0.02994
GO:1904170,regulation of bleb assembly,11,1,0.03,0.02994
GO:1904172,positive regulation of bleb assembly,11,1,0.03,0.02994
GO:0006950,response to stress,5340,22,14.74,0.03006
GO:0070206,protein trimerization,98,2,0.27,0.03014
GO:0051047,positive regulation of secretion,427,4,1.18,0.03060
GO:0016052,carbohydrate catabolic process,429,4,1.18,0.03105
GO:0030001,metal ion transport,1348,8,3.72,0.03240
GO:0009447,putrescine catabolic process,12,1,0.03,0.03262
GO:0010944,negative regulation of transcription by ...,12,1,0.03,0.03262
GO:0034035,purine ribonucleoside bisphosphate metab...,104,2,0.29,0.03360
GO:0097305,response to alcohol,441,4,1.22,0.03385
GO:0050803,regulation of synapse structure or activ...,443,4,1.22,0.03433
GO:0010628,positive regulation of gene expression,880,6,2.43,0.03480
GO:0055080,cation homeostasis,1120,7,3.09,0.03502
GO:0014049,positive regulation of glutamate secreti...,13,1,0.04,0.03529
GO:0031958,corticosteroid receptor signaling pathwa...,13,1,0.04,0.03529
GO:0042921,glucocorticoid receptor signaling pathwa...,13,1,0.04,0.03529
GO:0045779,negative regulation of bone resorption,13,1,0.04,0.03529
GO:0046851,negative regulation of bone remodeling,13,1,0.04,0.03529
GO:0048895,lateral line nerve glial cell differenti...,13,1,0.04,0.03529
GO:0048897,myelination of lateral line nerve axons,13,1,0.04,0.03529
GO:0048918,posterior lateral line nerve development,13,1,0.04,0.03529
GO:0048931,posterior lateral line nerve glial cell ...,13,1,0.04,0.03529
GO:0048932,myelination of posterior lateral line ne...,13,1,0.04,0.03529
GO:0048937,lateral line nerve glial cell developmen...,13,1,0.04,0.03529
GO:0048938,lateral line nerve glial cell morphogene...,13,1,0.04,0.03529
GO:0048941,posterior lateral line nerve glial cell ...,13,1,0.04,0.03529
GO:0048942,posterior lateral line nerve glial cell ...,13,1,0.04,0.03529
GO:0060876,semicircular canal formation,13,1,0.04,0.03529
GO:0060879,semicircular canal fusion,13,1,0.04,0.03529
GO:0070230,positive regulation of lymphocyte apopto...,13,1,0.04,0.03529
GO:0021543,pallium development,260,3,0.72,0.03537
GO:0052548,regulation of endopeptidase activity,449,4,1.24,0.03580
GO:0050769,positive regulation of neurogenesis,262,3,0.72,0.03605
GO:0017148,negative regulation of translation,263,3,0.73,0.03640
GO:0051222,positive regulation of protein transport,454,4,1.25,0.03704
GO:0021766,hippocampus development,110,2,0.3,0.03722
GO:0032940,secretion by cell,1645,9,4.54,0.03725
GO:0098771,inorganic ion homeostasis,1137,7,3.14,0.03752
GO:0043603,cellular amide metabolic process,1388,8,3.83,0.03753
GO:0030335,positive regulation of cell migration,668,5,1.84,0.03753
GO:0052547,regulation of peptidase activity,457,4,1.26,0.03781
GO:0006598,polyamine catabolic process,14,1,0.04,0.03795
GO:0032290,peripheral nervous system myelin formati...,14,1,0.04,0.03795
GO:0032308,positive regulation of prostaglandin sec...,14,1,0.04,0.03795
GO:0035590,purinergic nucleotide receptor signaling...,14,1,0.04,0.03795
GO:0010638,positive regulation of organelle organiz...,900,6,2.48,0.03817
GO:1904951,positive regulation of establishment of ...,459,4,1.27,0.03832
GO:0000122,negative regulation of transcription by ...,901,6,2.49,0.03835
GO:0034249,negative regulation of cellular amide me...,269,3,0.74,0.03851
GO:0050801,ion homeostasis,1154,7,3.18,0.04013
GO:0043933,protein-containing complex organization,2777,13,7.66,0.04037
GO:0007130,synaptonemal complex assembly,15,1,0.04,0.04061
GO:0032060,bleb assembly,15,1,0.04,0.04061
GO:0034104,negative regulation of tissue remodeling,15,1,0.04,0.04061
GO:0070193,synaptonemal complex organization,15,1,0.04,0.04061
GO:2000147,positive regulation of cell motility,686,5,1.89,0.04130
GO:0043255,regulation of carbohydrate biosynthetic ...,117,2,0.32,0.04161
GO:0008285,negative regulation of cell population p...,920,6,2.54,0.04175
GO:0080135,regulation of cellular response to stres...,921,6,2.54,0.04193
GO:0098542,defense response to other organism,1420,8,3.92,0.04201
GO:1901652,response to peptide,690,5,1.9,0.04217
GO:0055086,nucleobase-containing small molecule met...,1168,7,3.22,0.04237
GO:0140352,export from cell,1686,9,4.65,0.04250
GO:2000113,negative regulation of cellular macromol...,280,3,0.77,0.04253
GO:0000305,response to oxygen radical,16,1,0.04,0.04326
GO:0009445,putrescine metabolic process,16,1,0.04,0.04326
GO:0032269,negative regulation of cellular protein ...,1174,7,3.24,0.04335
GO:0007267,cell-cell signaling,2528,12,6.98,0.04423
GO:0007519,skeletal muscle tissue development,484,4,1.34,0.04506
GO:0043393,regulation of protein binding,287,3,0.79,0.04520
GO:0051272,positive regulation of cellular componen...,704,5,1.94,0.04529
GO:0021761,limbic system development,123,2,0.34,0.04553
GO:0014048,regulation of glutamate secretion,17,1,0.05,0.04590
GO:0032611,interleukin-1 beta production,17,1,0.05,0.04590
GO:0032651,regulation of interleukin-1 beta product...,17,1,0.05,0.04590
GO:0051957,positive regulation of amino acid transp...,17,1,0.05,0.04590
GO:0044248,cellular catabolic process,2832,13,7.81,0.04609
GO:0006029,proteoglycan metabolic process,124,2,0.34,0.04619
GO:0051209,release of sequestered calcium ion into ...,124,2,0.34,0.04619
GO:1902903,regulation of supramolecular fiber organ...,709,5,1.96,0.04644
GO:0050896,response to stimulus,13382,45,36.93,0.04648
GO:0009888,tissue development,3432,15,9.47,0.04735
GO:0022617,extracellular matrix disassembly,126,2,0.35,0.04754
GO:0050728,negative regulation of inflammatory resp...,126,2,0.35,0.04754
GO:0051283,negative regulation of sequestering of c...,126,2,0.35,0.04754
GO:0055088,lipid homeostasis,126,2,0.35,0.04754
GO:2001242,regulation of intrinsic apoptotic signal...,127,2,0.35,0.04821
GO:0009306,protein secretion,495,4,1.37,0.04822
GO:0035592,establishment of protein localization to...,495,4,1.37,0.04822
GO:0006271,DNA strand elongation involved in DNA re...,18,1,0.05,0.04853
GO:0015732,prostaglandin transport,18,1,0.05,0.04853
GO:0032306,regulation of prostaglandin secretion,18,1,0.05,0.04853
GO:0032310,prostaglandin secretion,18,1,0.05,0.04853
GO:0032612,interleukin-1 production,18,1,0.05,0.04853
GO:0032652,regulation of interleukin-1 production,18,1,0.05,0.04853
GO:0060828,regulation of canonical Wnt signaling pa...,298,3,0.82,0.04956
GO:0043066,negative regulation of apoptotic process,965,6,2.66,0.05055
GO:0006839,mitochondrial transport,301,3,0.83,0.05078
GO:0045794,negative regulation of cell volume,19,1,0.05,0.05116
GO:0051346,negative regulation of hydrolase activit...,508,4,1.4,0.05212
GO:0032501,multicellular organismal process,11702,40,32.29,0.05243
GO:0006520,cellular amino acid metabolic process,511,4,1.41,0.05304
GO:0051208,sequestering of calcium ion,134,2,0.37,0.05304
GO:0051282,regulation of sequestering of calcium io...,134,2,0.37,0.05304
GO:0006862,nucleotide transport,20,1,0.06,0.05378
GO:0032305,positive regulation of icosanoid secreti...,20,1,0.06,0.05378
GO:0033198,response to ATP,20,1,0.06,0.05378
GO:0051955,regulation of amino acid transport,20,1,0.06,0.05378
GO:2000193,positive regulation of fatty acid transp...,20,1,0.06,0.05378
GO:0014070,response to organic cyclic compound,1236,7,3.41,0.05440
GO:0043069,negative regulation of programmed cell d...,984,6,2.72,0.05458
GO:0000226,microtubule cytoskeleton organization,1237,7,3.41,0.05459
GO:0071692,protein localization to extracellular re...,517,4,1.43,0.05491
GO:0046271,phenylpropanoid catabolic process,21,1,0.06,0.05639
GO:0046274,lignin catabolic process,21,1,0.06,0.05639
GO:0048892,lateral line nerve development,21,1,0.06,0.05639
GO:0002922,positive regulation of humoral immune re...,22,1,0.06,0.05900
GO:0060538,skeletal muscle organ development,530,4,1.46,0.05909
GO:0045087,innate immune response,1012,6,2.79,0.06088
GO:0046903,secretion,1811,9,5,0.06153
GO:0001914,regulation of T cell mediated cytotoxici...,23,1,0.06,0.06160
GO:0001916,positive regulation of T cell mediated c...,23,1,0.06,0.06160
GO:0033260,nuclear DNA replication,23,1,0.06,0.06160
GO:0051882,mitochondrial depolarization,23,1,0.06,0.06160
GO:0051900,regulation of mitochondrial depolarizati...,23,1,0.06,0.06160
GO:0071354,cellular response to interleukin-6,23,1,0.06,0.06160
GO:0044282,small molecule catabolic process,542,4,1.5,0.06309
GO:0007062,sister chromatid cohesion,149,2,0.41,0.06394
GO:0009808,lignin metabolic process,24,1,0.07,0.06419
GO:0014047,glutamate secretion,24,1,0.07,0.06419
GO:0022616,DNA strand elongation,24,1,0.07,0.06419
GO:0043161,proteasome-mediated ubiquitin-dependent ...,548,4,1.51,0.06515
GO:0032270,positive regulation of cellular protein ...,1557,8,4.3,0.06519
GO:0002376,immune system process,3292,14,9.08,0.06600
GO:0048881,mechanosensory lateral line system devel...,25,1,0.07,0.06677
GO:0048915,posterior lateral line system developmen...,25,1,0.07,0.06677
GO:0051147,regulation of muscle cell differentiatio...,338,3,0.93,0.06704
GO:0034109,homotypic cell-cell adhesion,339,3,0.94,0.06751
GO:0007155,cell adhesion,3012,13,8.31,0.06878
GO:0046931,pore complex assembly,26,1,0.07,0.06935
GO:0046883,regulation of hormone secretion,345,3,0.95,0.07035
GO:0060548,negative regulation of cell death,1057,6,2.92,0.07188
GO:0009698,phenylpropanoid metabolic process,27,1,0.07,0.07192
GO:0048925,lateral line system development,27,1,0.07,0.07192
GO:0070741,response to interleukin-6,27,1,0.07,0.07192
