gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105328796,32.28570698,-0.73091797,0.291105301,0.000718883,0.016798837,characterized,maltase-glucoamylase intestinal,genome,1,-1,triploid_heat
LOC105329399,84.3863473,-0.730831574,0.317809434,0.001184795,0.023988512,characterized,EF-hand calcium-binding domain-containing protein 1,genome,1,-1,triploid_heat
LOC117682858,50.40856003,-0.72945806,0.253334786,0.000262286,0.008272146,characterized,3-sulfolactaldehyde dehydrogenase-like isoform X2,genome,1,-1,triploid_heat
LOC105345927,311.8546591,-0.729377459,0.099609977,2.14E-14,1.98E-11,characterized,zinc finger protein ubi-d4 isoform X12,genome,1,-1,triploid_heat
LOC105324295,27.2923538,-0.729078447,0.201583972,2.29E-05,0.001399925,characterized,thioredoxin reductase 2 mitochondrial,genome,1,-1,triploid_heat
LOC105333734,132.5003655,-0.727303448,0.219342044,6.36E-05,0.003000179,characterized,cilia- and flagella-associated protein 43 isoform X5,genome,1,-1,triploid_heat
LOC117690096,21.59747669,-0.726583,0.257072122,0.000314203,0.009287607,characterized,transmembrane protein 164-like,genome,1,-1,triploid_heat
LOC105346593,131.67073,-0.726079573,0.223591338,8.10E-05,0.003547724,characterized,solute carrier family 49 member 4 homolog isoform X2,genome,1,-1,triploid_heat
LOC105335508,228.1308152,-0.722263125,0.243136727,0.000197631,0.006736084,characterized,LOW QUALITY PROTEIN: 4-aminobutyrate aminotransferase mitochondrial,genome,1,-1,triploid_heat
LOC105331285,32.03377719,-0.716177324,0.283985832,0.0007284,0.016899789,characterized,probable mitochondrial pyruvate carrier 1 isoform X2,genome,1,-1,triploid_heat
LOC105319698,23.95610115,-0.714510036,0.277746659,0.000645642,0.015710898,characterized,sodium/calcium exchanger 3 isoform X2,genome,1,-1,triploid_heat
LOC105321082,16.01199101,-0.713975577,0.256595804,0.000373099,0.010603708,characterized,delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial-like,genome,1,-1,triploid_heat
LOC105322921,20.55194247,-0.713884239,0.2585964,0.000389702,0.010890989,characterized,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like isoform X1,genome,1,-1,triploid_heat
LOC105342020,67.59382054,-0.713201697,0.284173418,0.000738291,0.017107767,characterized,protein pitchfork,genome,1,-1,triploid_heat
LOC105348150,39.11212031,-0.710412142,0.271670838,0.000568633,0.014466801,characterized,vitamin D3 hydroxylase-associated protein,genome,1,-1,triploid_heat
LOC105347500,74.66414261,-0.706135681,0.27523687,0.000652399,0.015771292,characterized,inositol polyphosphate 1-phosphatase-like,genome,1,-1,triploid_heat
LOC105346523,52.03016008,-0.705833539,0.275782195,0.000668764,0.015999159,characterized,sodium-dependent proline transporter,genome,1,-1,triploid_heat
LOC117684579,10.96472814,-0.702513513,0.347079688,0.002359957,0.038487547,characterized,sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1-like,genome,1,-1,triploid_heat
LOC105333126,120.6182982,-0.70128313,0.229136363,0.000155037,0.005719299,characterized,S-adenosylmethionine synthase isoform X2,genome,1,-1,triploid_heat
LOC105326805,316.6807129,-0.699811695,0.213054561,7.32E-05,0.003310849,characterized,radial spoke head 1 homolog,genome,1,-1,triploid_heat
LOC105327683,33.21275655,-0.699781274,0.283048542,0.000851871,0.018976767,characterized,alpha-aminoadipic semialdehyde dehydrogenase,genome,1,-1,triploid_heat
LOC105343074,17.7052975,-0.693696198,0.270747729,0.000704409,0.016678857,characterized,alpha-centractin,genome,1,-1,triploid_heat
LOC105317496,62.31647024,-0.693116275,0.2125697,8.18E-05,0.003576458,characterized,MORN repeat-containing protein 2 isoform X8,genome,1,-1,triploid_heat
LOC117684315,14.60698998,-0.689287316,0.378351954,0.003526369,0.049949539,characterized,dynein light chain 4 axonemal-like,genome,1,-1,triploid_heat
LOC105325169,62.46295187,-0.685783795,0.193364055,3.09E-05,0.001768808,characterized,glycerol-3-phosphate acyltransferase 3,genome,1,-1,triploid_heat
LOC105320039,258.3993976,-0.678663739,0.190674668,2.94E-05,0.001693334,characterized,cilia- and flagella-associated protein 52,genome,1,-1,triploid_heat
LOC105317177,70.01322515,-0.678572302,0.344407406,0.002634823,0.041216156,characterized,cilia- and flagella-associated protein 53,genome,1,-1,triploid_heat
LOC105330231,170.5366305,-0.678380246,0.266194375,0.00071084,0.016704177,characterized,kinesin-like protein KIF28P isoform X1,genome,1,-1,triploid_heat
LOC105337897,172.788111,-0.678279535,0.288489836,0.001161152,0.023561557,characterized,VWFA and cache domain-containing protein 1,genome,1,-1,triploid_heat
LOC105327452,43.85538561,-0.674635172,0.177530262,1.19E-05,0.000825121,characterized,leucine-rich repeat-containing protein 74A isoform X4,genome,1,-1,triploid_heat
LOC105328490,24.24373897,-0.674552849,0.2457358,0.000438113,0.011848967,characterized,girdin,genome,1,-1,triploid_heat
LOC105317956,142.0370232,-0.672444239,0.252373332,0.000530336,0.013662068,characterized,cilia- and flagella-associated protein 77 isoform X1,genome,1,-1,triploid_heat
LOC105320170,143.9174385,-0.671522515,0.214956934,0.000133927,0.005211582,characterized,macrophage-expressed gene 1 protein,genome,1,-1,triploid_heat
LOC105345187,89.44120822,-0.671430357,0.230682943,0.000262946,0.008276528,characterized,radial spoke head 10 homolog B isoform X1,genome,1,-1,triploid_heat
LOC105320688,315.6856513,-0.670054797,0.18540798,2.44E-05,0.001456874,characterized,cilia- and flagella-associated protein 58,genome,1,-1,triploid_heat
LOC105344800,305.9575753,-0.668539158,0.187295611,2.89E-05,0.001675731,characterized,tektin-3 isoform X2,genome,1,-1,triploid_heat
LOC105340241,20.62775133,-0.665559769,0.201435207,7.83E-05,0.003471901,characterized,ubiquitin-like modifier-activating enzyme ATG7,genome,1,-1,triploid_heat
LOC105317847,170.9823855,-0.664956625,0.217999761,0.000173119,0.006181737,characterized,kinetochore protein SLK19 isoform X1,genome,1,-1,triploid_heat
LOC105321121,143.5984485,-0.663242675,0.141866378,2.65E-07,3.30E-05,characterized,calcium-binding protein P,genome,1,-1,triploid_heat
LOC105322220,29.02216625,-0.662945587,0.274975563,0.001038488,0.021891332,characterized,excitatory amino acid transporter 1,genome,1,-1,triploid_heat
LOC105330984,416.8919075,-0.662929774,0.207484727,0.000103117,0.004245512,characterized,protocadherin Fat 1-like isoform X1,genome,1,-1,triploid_heat
LOC105338421,359.7109836,-0.659582583,0.162580934,4.32E-06,0.000361969,characterized,tetraspanin-18 isoform X2,genome,1,-1,triploid_heat
LOC105327516,1942.841657,-0.659282886,0.207559334,0.000115827,0.004644395,characterized,soma ferritin-like,genome,1,-1,triploid_heat
LOC105320604,314.3888158,-0.657845508,0.187835397,3.77E-05,0.002016427,characterized,serine/threonine-protein kinase PINK1 mitochondrial,genome,1,-1,triploid_heat
LOC105334514,21.92630546,-0.656782446,0.247883707,0.000589695,0.014811333,characterized,steroid 17-alpha-hydroxylase/1720 lyase isoform X1,genome,1,-1,triploid_heat
LOC105323595,141.6863745,-0.655995608,0.205870398,0.000113548,0.004572904,characterized,cilia- and flagella-associated protein 100,genome,1,-1,triploid_heat
LOC105326066,15.64363751,-0.654882297,0.308828165,0.002162069,0.0364528,characterized,2-5A-dependent ribonuclease-like isoform X2,genome,1,-1,triploid_heat
LOC105318652,123.9676507,-0.654526044,0.176435311,1.76E-05,0.001129529,characterized,claspin isoform X2,genome,1,-1,triploid_heat
LOC105346646,213.1045992,-0.645649222,0.286469922,0.001538899,0.028758852,characterized,methyltransferase-like protein 27 isoform X2,genome,1,-1,triploid_heat
LOC105318009,246.4059345,-0.645002251,0.285734747,0.001552625,0.028903594,characterized,Golgi-associated plant pathogenesis-related protein 1,genome,1,-1,triploid_heat
LOC105347886,27.98366707,-0.643744821,0.263618644,0.001036036,0.021864636,characterized,hillarin,genome,1,-1,triploid_heat
LOC105346000,19.44799433,-0.643678143,0.307494768,0.002282324,0.037513575,characterized,monocarboxylate transporter 9,genome,1,-1,triploid_heat
LOC105348710,15.32417759,-0.641963026,0.31634166,0.002657823,0.041370086,characterized,ankyrin repeat domain-containing protein 49 isoform X1,genome,1,-1,triploid_heat
LOC105324661,64.35387723,-0.639976258,0.302992125,0.002174396,0.036593738,characterized,trichohyalin,genome,1,-1,triploid_heat
LOC105332253,75.98345242,-0.638374471,0.176482068,2.59E-05,0.001538284,characterized,protein FRA10AC1 homolog,genome,1,-1,triploid_heat
LOC105329654,94.79865741,-0.637688691,0.201533279,0.0001278,0.005026146,characterized,ankyrin repeat domain-containing protein 27 isoform X2,genome,1,-1,triploid_heat
LOC105328470,79.46843937,-0.635482511,0.206780946,0.000173605,0.006181737,characterized,chromosome-associated kinesin KIF4,genome,1,-1,triploid_heat
LOC117690700,28.53984419,-0.635429839,0.266642409,0.001235411,0.024779908,characterized,sialate O-acetylesterase-like,genome,1,-1,triploid_heat
LOC105335109,37.76544204,-0.631265514,0.286072295,0.001824342,0.032418106,characterized,ubiquitin-like-conjugating enzyme ATG10 isoform X3,genome,1,-1,triploid_heat
LOC105329913,12.61037161,-0.629819091,0.282872795,0.001869245,0.032845831,characterized,thioredoxin domain-containing protein 5,genome,1,-1,triploid_heat
LOC105346116,248.1621501,-0.628441137,0.183902326,5.45E-05,0.002640556,characterized,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5 mitochondrial,genome,1,-1,triploid_heat
LOC105336549,18.90813974,-0.626861965,0.283004179,0.001846972,0.032631617,characterized,ankyrin-3 isoform X2,genome,1,-1,triploid_heat
LOC105341417,272.044529,-0.625900715,0.171204347,2.30E-05,0.001400589,characterized,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,genome,1,-1,triploid_heat
LOC105333414,24.39822667,-0.625805189,0.227891587,0.000470254,0.012589027,characterized,PI-PLC X domain-containing protein 2,genome,1,-1,triploid_heat
LOC105338910,63.66295889,-0.621812381,0.256906675,0.001125773,0.023149265,characterized,heterogeneous nuclear ribonucleoprotein L isoform X2,genome,1,-1,triploid_heat
LOC105348444,13.19370897,-0.620805726,0.269050145,0.001593551,0.029305129,characterized,neuromedin-U receptor 2,genome,1,-1,triploid_heat
LOC105340188,94.12137854,-0.620608393,0.298841692,0.002446507,0.03933257,characterized,methylenetetrahydrofolate reductase,genome,1,-1,triploid_heat
LOC105341222,43.72568761,-0.615354499,0.189862079,0.000105442,0.004331565,characterized,caltractin,genome,1,-1,triploid_heat
LOC105334689,272.3428852,-0.609977521,0.222346211,0.000491655,0.013010869,characterized,carboxypeptidase inhibitor SmCI isoform X1,genome,1,-1,triploid_heat
LOC109619669,20.44403392,-0.608271832,0.237890617,0.000860953,0.019123462,characterized,zinc finger protein 91,genome,1,-1,triploid_heat
LOC105328838,69.06029167,-0.606071456,0.176269869,5.52E-05,0.002664593,characterized,prostaglandin reductase-3,genome,1,-1,triploid_heat
LOC105319419,27.96412793,-0.605095343,0.214418701,0.000405301,0.011221831,characterized,collagen alpha-2(XI) chain,genome,1,-1,triploid_heat
LOC105327425,281.2551221,-0.603193008,0.126595113,1.96E-07,2.60E-05,characterized,tubulin glycylase 3C isoform X1,genome,1,-1,triploid_heat
LOC105317612,79.13646572,-0.600353813,0.192427441,0.000162965,0.005917105,characterized,ATP-dependent translocase ABCB1 isoform X3,genome,1,-1,triploid_heat
LOC105340739,88.81363259,-0.597868108,0.195667458,0.000200176,0.006762352,characterized,coiled-coil domain-containing protein 178,genome,1,-1,triploid_heat
LOC105338803,823.9175322,-0.597224136,0.136382932,1.21E-06,0.000120004,characterized,putative RNA-binding protein Luc7-like 1 isoform X4,genome,1,-1,triploid_heat
LOC105330912,90.56948868,-0.597138494,0.207537018,0.000348365,0.010055694,characterized,tetraspanin-18,genome,1,-1,triploid_heat
LOC105338883,429.7484522,-0.597114598,0.209691307,0.000362547,0.010351683,characterized,radial spoke head protein 4 homolog A,genome,1,-1,triploid_heat
LOC105342978,914.5628379,-0.59599714,0.133439306,8.16E-07,8.80E-05,characterized,protein PLANT CADMIUM RESISTANCE 3 isoform X3,genome,1,-1,triploid_heat
LOC117693134,19.21935152,-0.594320815,0.292637776,0.002938804,0.044254812,characterized,protein FAM133A-like,genome,1,-1,triploid_heat
LOC105318443,22.09601093,-0.593170536,0.188017214,0.000152259,0.005650736,characterized,polypeptide N-acetylgalactosaminyltransferase 5,genome,1,-1,triploid_heat
LOC105347888,22.28562086,-0.591231488,0.199200888,0.00027459,0.00849317,characterized,kyphoscoliosis peptidase,genome,1,-1,triploid_heat
LOC105345764,108.6032612,-0.590194214,0.255655739,0.001593094,0.029305129,characterized,EF-hand domain-containing protein 1,genome,1,-1,triploid_heat
LOC105342540,13.19283296,-0.588601677,0.292721398,0.003180972,0.047016531,characterized,m7GpppX diphosphatase,genome,1,-1,triploid_heat
LOC105334116,89.94701726,-0.586125122,0.188313702,0.000170935,0.006141573,characterized,peptidase inhibitor 16,genome,1,-1,triploid_heat
LOC105325942,20.8384007,-0.581783422,0.243773675,0.001405023,0.026967382,characterized,D-beta-hydroxybutyrate dehydrogenase mitochondrial,genome,1,-1,triploid_heat
LOC105322881,40.52881926,-0.581508046,0.185419215,0.000158792,0.005788374,characterized,EF-hand calcium-binding domain-containing protein 11 isoform X2,genome,1,-1,triploid_heat
LOC117689053,20.20906875,-0.57938259,0.23786247,0.001269236,0.025254656,characterized,tRNA (adenine(37)-N6)-methyltransferase-like isoform X2,genome,1,-1,triploid_heat
LOC105331589,30.0339195,-0.577835167,0.209320731,0.000525943,0.013586853,characterized,pyruvate dehydrogenase [acetyl-transferring]-phosphatase 1 mitochondrial,genome,1,-1,triploid_heat
LOC105332962,64.62290918,-0.57738653,0.171761476,7.55E-05,0.003378186,characterized,mucin-2-like isoform X2,genome,1,-1,triploid_heat
LOC105329476,32.33542224,-0.576552114,0.194794205,0.000286274,0.008750257,characterized,mitochondrial uncoupling protein 4,genome,1,-1,triploid_heat
LOC105328282,63.22201943,-0.576192448,0.25970368,0.002049552,0.035133819,characterized,leucine-rich repeat-containing protein 51,genome,1,-1,triploid_heat
LOC105334943,211.0849873,-0.574840315,0.28548387,0.003098745,0.046219364,characterized,complement C1q-like protein 4,genome,1,-1,triploid_heat
LOC105338167,39.35284764,-0.573829767,0.173304515,9.26E-05,0.003964706,characterized,cytochrome P450 4c21 isoform X1,genome,1,-1,triploid_heat
LOC105334056,15.17263143,-0.572935693,0.280327258,0.00312551,0.046491277,characterized,tripartite motif-containing protein 2 isoform X2,genome,1,-1,triploid_heat
LOC105320994,156.8461636,-0.571714765,0.254766645,0.001930442,0.033718755,characterized,mesotocin receptor isoform X1,genome,1,-1,triploid_heat
LOC105347802,152.6502516,-0.570151079,0.127160062,8.08E-07,8.76E-05,characterized,multidrug resistance-associated protein 1 isoform X1,genome,1,-1,triploid_heat
LOC105327777,181.023274,-0.570032859,0.229829853,0.001115762,0.023084149,characterized,dynein regulatory complex protein 1,genome,1,-1,triploid_heat
LOC105318664,253.2278145,-0.57001477,0.240095545,0.001436275,0.027339627,characterized,sodium/calcium exchanger regulatory protein 1,genome,1,-1,triploid_heat
LOC105348169,126.6131361,-0.569481525,0.183765861,0.000187421,0.006510312,characterized,adenylate kinase 7,genome,1,-1,triploid_heat
LOC105323703,114.8183809,-0.569183005,0.176808691,0.000127111,0.005020463,characterized,enolase 4 isoform X5,genome,1,-1,triploid_heat
LOC105339650,405.6376431,-0.568389441,0.188215394,0.000239606,0.007794585,characterized,golgin subfamily A member 6-like protein 22 isoform X1,genome,1,-1,triploid_heat
LOC105318722,66.25731118,-0.566498256,0.189747215,0.000269526,0.008426127,characterized,ubiquitin recognition factor in ER-associated degradation protein 1,genome,1,-1,triploid_heat
LOC105318528,192.2147398,-0.566306113,0.157896785,3.44E-05,0.001904716,characterized,proteasome subunit alpha type-6,genome,1,-1,triploid_heat
LOC105320623,64.57612577,-0.565821566,0.174875982,0.000121032,0.004821668,characterized,hydroxysteroid dehydrogenase-like protein 2 isoform X1,genome,1,-1,triploid_heat
LOC105337672,94.20577477,-0.564036525,0.157377774,3.59E-05,0.001950796,characterized,nmrA-like family domain-containing protein 1 isoform X1,genome,1,-1,triploid_heat
LOC105320512,29.95483829,-0.561721554,0.262715272,0.002596144,0.04089315,characterized,EF-hand calcium-binding domain-containing protein 12,genome,1,-1,triploid_heat
LOC105339399,531.9325568,-0.560484035,0.15747139,3.88E-05,0.002060067,characterized,myosin-11 isoform X1,genome,1,-1,triploid_heat
LOC105321190,43.53962155,-0.560205082,0.206309388,0.000619963,0.015349274,characterized,extensin,genome,1,-1,triploid_heat
LOC105342152,22.056955,-0.557888795,0.255778556,0.002410055,0.038925975,characterized,UPF0686 protein C11orf1,genome,1,-1,triploid_heat
LOC105331697,76.26823392,-0.557308179,0.173632186,0.000136443,0.005259748,characterized,pre-rRNA-processing protein TSR1 homolog isoform X3,genome,1,-1,triploid_heat
LOC105333843,185.7780044,-0.554496008,0.252059397,0.002249748,0.037283563,characterized,serine hydroxymethyltransferase cytosolic isoform X2,genome,1,-1,triploid_heat
LOC105327601,187.3294989,-0.553480388,0.138796951,7.36E-06,0.000554245,characterized,tRNA selenocysteine 1-associated protein 1 isoform X2,genome,1,-1,triploid_heat
